Year	Date	Max_Temp	ROW
1934	6/27/1934	25.8	59
1935	6/27/1935	22.5	60
1936	6/27/1936	23.6	61
1937	6/27/1937	22.5	62
1938	6/27/1938	23.4	63
1939	6/27/1939	21.2	64
1940	6/27/1940	19.9	65
1941	6/27/1941	23.2	66
1942	6/27/1942	22.6	67
1943	6/27/1943	19.4	68
1944	6/27/1944	26.4	69
1945	6/27/1945	24.1	70
1946	6/27/1946	23.8	71
1947	6/27/1947	24.4	72
1948	6/27/1948	23.5	73
1949	6/27/1949	19	74
1950	6/27/1950	25.4	75
1951	6/27/1951	22.2	76
1952	6/27/1952	23.4	77
1953	6/27/1953	23	78
1954	6/27/1954	17.7	79
1955	6/27/1955	18.2	80
1956	6/27/1956	24.7	81
1957	6/27/1957	19.9	82
1958	6/27/1958	26.7	83
1959	6/27/1959	21.4	84
1960	6/27/1960	25	85
1961	6/27/1961	24.5	86
1962	6/27/1962	18.2	87
1963	6/27/1963	24.1	88
1964	6/27/1964	22.4	89
1965	6/27/1965	24.4	90
1966	6/27/1966	25.1	91
1967	6/27/1967	23.5	92
1968	6/27/1968	21.3	93
1969	6/27/1969	21.9	94
1970	6/27/1970	22.9	95
1971	6/27/1971	23.1	96
1972	6/27/1972	20.6	97
1973	6/27/1973	18.7	98
1974	6/27/1974	20.1	99
1975	6/27/1975	23.5	100
1976	6/27/1976	23.8	101
1977	6/27/1977	21.4	102
1978	6/27/1978	23	103
1979	6/27/1979	25.7	104
1980	6/27/1980	25.5	105
1981	6/27/1981	20.2	106
1982	6/27/1982	20.1	107
1983	6/27/1983	16.5	108
1984	6/27/1984	19.8	109
1985	6/27/1985	22.1	110
1986	6/27/1986	22.3	111
1987	6/27/1987	19.2	112
1988	6/27/1988	21.3	113
1989	6/27/1989	24.4	114
1990	6/27/1990	21.2	115
1991	6/27/1991	29.2	116
1992	6/27/1992	20.8	117
1993	6/27/1993	24.9	118
1994	6/27/1994	27.2	119
1995	6/27/1995	23.2	120
1996	6/27/1996	19.8	121
1997	6/27/1997	28	122
1998	6/27/1998	28.9	123
1999	6/27/1999	23.5	124
2000	6/27/2000	23.7	125
2001	6/27/2001	28.7	126
2002	6/27/2002	16.4	127
2003	6/27/2003	23.4	128
2004	6/27/2004	23.3	129
2005	6/27/2005	29	130
2006	6/27/2006	24.8	131
2007	6/27/2007	26.4	132
2008	6/27/2008	21.6	133
2009	6/27/2009	26.6	134
2010	6/27/2010	26.6	135
2011	6/27/2011	22.3	136
2012	6/27/2012	20.6	137
2013	6/27/2013	23	138
2014	6/27/2014	23.9	139
2015	6/27/2015	22.6	140
2016	6/27/2016	24.4	141
2017	6/27/2017	23.2	142
2018	6/27/2018	27.7	143
1884	6/28/1884	17	9
1885	6/28/1885	21.5	10
1886	6/28/1886	24.9	11
1887	6/28/1887	22.3	12
1888	6/28/1888	20.1	13
1889	6/28/1889	19.1	14
1890	6/28/1890	22.7	15
1891	6/28/1891	22.7	16
1892	6/28/1892	23.1	17
1893	6/28/1893	23.2	18
1894	6/28/1894	26	19
1895	6/28/1895	21	20
1896	6/28/1896	25.6	21
1897	6/28/1897	19	22
1898	6/28/1898	22.3	23
1899	6/28/1899	25.1	24
1900	6/28/1900	21.3	25
1901	6/28/1901	23.9	26
1902	6/28/1902	20.3	27
1903	6/28/1903	17.1	28
1904	6/28/1904	23	29
1905	6/28/1905	21.2	30
1906	6/28/1906	21.8	31
1907	6/28/1907	22.6	32
1908	6/28/1908	20.7	33
1909	6/28/1909	19.5	34
1910	6/28/1910	19	35
1911	6/28/1911	23.9	36
1912	6/28/1912	21	37
1913	6/28/1913	22.8	38
1914	6/28/1914	23.8	39
1915	6/28/1915	23.7	40
1916	6/28/1916	18.9	41
1917	6/28/1917	27.5	42
1918	6/28/1918	22.6	43
1919	6/28/1919	19.7	44
1920	6/28/1920	24.3	45
1921	6/28/1921	18.8	46
1922	6/28/1922	22	47
1923	6/28/1923	20	48
1924	6/28/1924	19.7	49
1925	6/28/1925	24	50
1926	6/28/1926	23	51
1927	6/28/1927	22.3	52
1928	6/28/1928	19.4	53
1929	6/28/1929	23.3	54
1930	6/28/1930	23.4	55
1931	6/28/1931	23.5	56
1932	6/28/1932	20.6	57
1933	6/28/1933	23.1	58
1934	6/28/1934	26.9	59
1935	6/28/1935	24.1	60
1936	6/28/1936	22.1	61
1937	6/28/1937	22.6	62
1938	6/28/1938	19	63
1939	6/28/1939	20.7	64
1940	6/28/1940	22.1	65
1941	6/28/1941	21.5	66
1942	6/28/1942	24.1	67
1943	6/28/1943	19.1	68
1944	6/28/1944	27.2	69
1945	6/28/1945	24.9	70
1946	6/28/1946	23.4	71
1947	6/28/1947	20.2	72
1948	6/28/1948	21.8	73
1949	6/28/1949	19.9	74
1950	6/28/1950	21.7	75
1951	6/28/1951	22	76
1952	6/28/1952	22.3	77
1953	6/28/1953	18.6	78
1954	6/28/1954	18.7	79
1955	6/28/1955	25	80
1956	6/28/1956	25	81
1957	6/28/1957	17.4	82
1958	6/28/1958	26.9	83
1959	6/28/1959	22.9	84
1960	6/28/1960	26.2	85
1961	6/28/1961	24.3	86
1962	6/28/1962	21.9	87
1963	6/28/1963	25.5	88
1964	6/28/1964	25.3	89
1965	6/28/1965	23.1	90
1966	6/28/1966	21.2	91
1967	6/28/1967	22.1	92
1968	6/28/1968	22.6	93
1969	6/28/1969	23.7	94
1970	6/28/1970	24.7	95
1971	6/28/1971	25.6	96
1972	6/28/1972	20.3	97
1973	6/28/1973	19.5	98
1974	6/28/1974	19.4	99
1975	6/28/1975	21.1	100
1976	6/28/1976	22.5	101
1977	6/28/1977	23.7	102
1978	6/28/1978	20.2	103
1979	6/28/1979	26.5	104
1980	6/28/1980	25.1	105
1981	6/28/1981	19.8	106
1982	6/28/1982	22.2	107
1983	6/28/1983	20.6	108
1984	6/28/1984	22.2	109
1985	6/28/1985	18.6	110
1986	6/28/1986	20.9	111
1987	6/28/1987	18	112
1988	6/28/1988	21.3	113
1989	6/28/1989	21.5	114
1990	6/28/1990	19.5	115
1991	6/28/1991	27.9	116
1992	6/28/1992	21.4	117
1993	6/28/1993	24.5	118
1994	6/28/1994	21.8	119
1995	6/28/1995	23.2	120
1996	6/28/1996	23	121
1997	6/28/1997	25.3	122
1998	6/28/1998	28.6	123
1999	6/28/1999	22.3	124
2000	6/28/2000	24.3	125
2001	6/28/2001	27.7	126
2002	6/28/2002	20.4	127
2003	6/28/2003	22.4	128
2004	6/28/2004	25.9	129
2005	6/28/2005	30.8	130
2006	6/28/2006	26.5	131
2007	6/28/2007	26.5	132
2008	6/28/2008	23.4	133
2009	6/28/2009	23.5	134
2010	6/28/2010	28	135
2011	6/28/2011	27.3	136
2012	6/28/2012	22.5	137
2013	6/28/2013	22.4	138
2014	6/28/2014	22.8	139
2015	6/28/2015	23.2	140
2016	6/28/2016	19.1	141
2017	6/28/2017	22.4	142
2018	6/28/2018	27.4	143
1884	6/29/1884	21.4	9
1885	6/29/1885	18.7	10
1886	6/29/1886	23	11
1887	6/29/1887	21.2	12
1888	6/29/1888	21.4	13
1889	6/29/1889	19.8	14
1890	6/29/1890	23.4	15
1891	6/29/1891	23.2	16
1892	6/29/1892	23.8	17
1893	6/29/1893	22.7	18
1894	6/29/1894	26.9	19
1895	6/29/1895	21.4	20
1896	6/29/1896	21.1	21
1897	6/29/1897	18.3	22
1898	6/29/1898	24.5	23
1899	6/29/1899	24.6	24
1900	6/29/1900	20.1	25
1901	6/29/1901	25.6	26
1902	6/29/1902	19.2	27
1903	6/29/1903	20.5	28
1904	6/29/1904	24.8	29
1905	6/29/1905	23.3	30
1906	6/29/1906	22.2	31
1907	6/29/1907	22.4	32
1908	6/29/1908	19	33
1909	6/29/1909	20.4	34
1910	6/29/1910	22	35
1911	6/29/1911	22.2	36
1912	6/29/1912	21.5	37
1913	6/29/1913	25.6	38
1914	6/29/1914	24.9	39
1915	6/29/1915	23.8	40
1916	6/29/1916	22.3	41
1917	6/29/1917	26.5	42
1918	6/29/1918	24.5	43
1919	6/29/1919	22.6	44
1920	6/29/1920	19.2	45
1921	6/29/1921	19	46
1922	6/29/1922	21.9	47
1923	6/29/1923	21.8	48
1924	6/29/1924	19.7	49
1925	6/29/1925	21.7	50
1926	6/29/1926	22	51
1927	6/29/1927	24.3	52
1928	6/29/1928	19.1	53
1929	6/29/1929	23.4	54
1930	6/29/1930	20.2	55
1931	6/29/1931	24.5	56
1932	6/29/1932	19.3	57
1933	6/29/1933	22.9	58
1934	6/29/1934	25.4	59
1935	6/29/1935	26.2	60
1936	6/29/1936	21.3	61
1937	6/29/1937	18.4	62
1938	6/29/1938	17.8	63
1939	6/29/1939	20.6	64
1940	6/29/1940	22.8	65
1941	6/29/1941	24.6	66
1942	6/29/1942	22.7	67
1943	6/29/1943	22	68
1944	6/29/1944	27.4	69
1945	6/29/1945	24.7	70
1946	6/29/1946	24.5	71
1947	6/29/1947	19.1	72
1948	6/29/1948	22.5	73
1949	6/29/1949	22.4	74
1950	6/29/1950	20.4	75
1951	6/29/1951	23.9	76
1952	6/29/1952	23.8	77
1953	6/29/1953	20	78
1954	6/29/1954	20.5	79
1955	6/29/1955	27	80
1956	6/29/1956	21.1	81
1957	6/29/1957	17.9	82
1958	6/29/1958	28.6	83
1959	6/29/1959	20.2	84
1960	6/29/1960	27	85
1961	6/29/1961	24.8	86
1962	6/29/1962	19.8	87
1963	6/29/1963	27.6	88
1964	6/29/1964	21.4	89
1965	6/29/1965	26.5	90
1966	6/29/1966	25.5	91
1967	6/29/1967	24.4	92
1968	6/29/1968	24.1	93
1969	6/29/1969	24.4	94
1970	6/29/1970	23.1	95
1971	6/29/1971	21.3	96
1972	6/29/1972	23.6	97
1973	6/29/1973	21.4	98
1974	6/29/1974	23.5	99
1975	6/29/1975	22.6	100
1976	6/29/1976	20.6	101
1977	6/29/1977	23.4	102
1978	6/29/1978	23.7	103
1979	6/29/1979	25.2	104
1980	6/29/1980	19.5	105
1981	6/29/1981	23.2	106
1982	6/29/1982	22.3	107
1983	6/29/1983	22.4	108
1984	6/29/1984	20.6	109
1985	6/29/1985	20.1	110
1986	6/29/1986	17	111
1987	6/29/1987	17.4	112
1988	6/29/1988	21.6	113
1989	6/29/1989	25.9	114
1990	6/29/1990	19	115
1991	6/29/1991	27.3	116
1992	6/29/1992	22.3	117
1993	6/29/1993	21.1	118
1994	6/29/1994	20.3	119
1995	6/29/1995	22.7	120
1996	6/29/1996	25.9	121
1997	6/29/1997	25	122
1998	6/29/1998	24.8	123
1999	6/29/1999	20.9	124
2000	6/29/2000	25.5	125
2001	6/29/2001	28.1	126
2002	6/29/2002	20.5	127
2003	6/29/2003	24.3	128
2004	6/29/2004	27.4	129
2005	6/29/2005	24.5	130
2006	6/29/2006	27.4	131
2007	6/29/2007	27.1	132
2008	6/29/2008	21	133
2009	6/29/2009	25.3	134
2010	6/29/2010	26.4	135
2011	6/29/2011	29.8	136
2012	6/29/2012	23.4	137
2013	6/29/2013	24	138
2014	6/29/2014	23.3	139
2015	6/29/2015	21.6	140
2016	6/29/2016	21.5	141
2017	6/29/2017	24.6	142
2018	6/29/2018	28.2	143
1884	6/30/1884	23.5	9
1885	6/30/1885	17.2	10
1886	6/30/1886	21.6	11
1887	6/30/1887	22.1	12
1888	6/30/1888	21.4	13
1889	6/30/1889	20	14
1890	6/30/1890	20.8	15
1891	6/30/1891	23.8	16
1892	6/30/1892	24.6	17
1893	6/30/1893	24.3	18
1894	6/30/1894	26.7	19
1895	6/30/1895	18.9	20
1896	6/30/1896	20.3	21
1897	6/30/1897	17.4	22
1898	6/30/1898	26.4	23
1899	6/30/1899	20.3	24
1900	6/30/1900	18.5	25
1901	6/30/1901	19.2	26
1902	6/30/1902	18.8	27
1903	6/30/1903	20.6	28
1904	6/30/1904	24.9	29
1905	6/30/1905	19.4	30
1906	6/30/1906	20.8	31
1907	6/30/1907	23.7	32
1908	6/30/1908	19.2	33
1909	6/30/1909	21.5	34
1910	6/30/1910	21.5	35
1911	6/30/1911	19.3	36
1912	6/30/1912	20.8	37
1913	6/30/1913	23.2	38
1914	6/30/1914	25.4	39
1915	6/30/1915	23.7	40
1916	6/30/1916	23.4	41
1917	6/30/1917	24.9	42
1918	6/30/1918	25.8	43
1919	6/30/1919	23	44
1920	6/30/1920	22.6	45
1921	6/30/1921	21.5	46
1922	6/30/1922	23.2	47
1923	6/30/1923	23.5	48
1924	6/30/1924	21	49
1925	6/30/1925	22.6	50
1926	6/30/1926	20	51
1927	6/30/1927	24.2	52
1928	6/30/1928	18	53
1929	6/30/1929	23.6	54
1930	6/30/1930	23.2	55
1931	6/30/1931	23.8	56
1932	6/30/1932	20.5	57
1933	6/30/1933	25.5	58
1934	6/30/1934	25.5	59
1935	6/30/1935	25.7	60
1936	6/30/1936	18.3	61
1937	6/30/1937	18.8	62
1938	6/30/1938	21.4	63
1939	6/30/1939	22.6	64
1940	6/30/1940	21.7	65
1941	6/30/1941	26.9	66
1942	6/30/1942	22.7	67
1943	6/30/1943	21.8	68
1944	6/30/1944	26.9	69
1945	6/30/1945	21.2	70
1946	6/30/1946	23.7	71
1947	6/30/1947	18.4	72
1948	6/30/1948	24.9	73
1949	6/30/1949	19.5	74
1950	6/30/1950	22.3	75
1951	6/30/1951	23	76
1952	6/30/1952	25.3	77
1953	6/30/1953	21.2	78
1954	6/30/1954	23.8	79
1955	6/30/1955	24.9	80
1956	6/30/1956	19.9	81
1957	6/30/1957	20	82
1958	6/30/1958	26.4	83
1959	6/30/1959	22.7	84
1960	6/30/1960	26.8	85
1961	6/30/1961	25.4	86
1962	6/30/1962	21.4	87
1963	6/30/1963	27.4	88
1964	6/30/1964	22.4	89
1965	6/30/1965	27.3	90
1966	6/30/1966	22.3	91
1967	6/30/1967	22.3	92
1968	6/30/1968	23.7	93
1969	6/30/1969	23.9	94
1970	6/30/1970	22.2	95
1971	6/30/1971	20.5	96
1972	6/30/1972	25.7	97
1973	6/30/1973	22.6	98
1974	6/30/1974	22.2	99
1975	6/30/1975	21.5	100
1976	6/30/1976	14.9	101
1977	6/30/1977	23	102
1978	6/30/1978	24.8	103
1979	6/30/1979	21.8	104
1980	6/30/1980	20.2	105
1981	6/30/1981	21.9	106
1982	6/30/1982	18.8	107
1983	6/30/1983	22.9	108
1984	6/30/1984	22.4	109
1985	6/30/1985	21.7	110
1986	6/30/1986	17.8	111
1987	6/30/1987	20.1	112
1988	6/30/1988	20.6	113
1989	6/30/1989	24.5	114
1990	6/30/1990	20.2	115
1991	6/30/1991	26.5	116
1992	6/30/1992	19.3	117
1993	6/30/1993	19.2	118
1994	6/30/1994	23.8	119
1995	6/30/1995	24.2	120
1996	6/30/1996	26.1	121
1997	6/30/1997	25.2	122
1998	6/30/1998	25.6	123
1999	6/30/1999	22.7	124
2000	6/30/2000	27	125
2001	6/30/2001	25.7	126
2002	6/30/2002	22.2	127
2003	6/30/2003	25.5	128
2004	6/30/2004	25.8	129
2005	6/30/2005	24.7	130
2006	6/30/2006	26.6	131
2007	6/30/2007	25.4	132
2008	6/30/2008	21.7	133
2009	6/30/2009	22.8	134
2010	6/30/2010	25.6	135
2011	6/30/2011	28.7	136
2012	6/30/2012	23.3	137
2013	6/30/2013	24.2	138
2014	6/30/2014	23.6	139
2015	6/30/2015	22.5	140
2016	6/30/2016	23	141
2017	6/30/2017	23.8	142
2018	6/30/2018	28.6	143
1884	7/1/1884	20.2	9
1885	7/1/1885	19.5	10
1886	7/1/1886	18.3	11
1887	7/1/1887	21.8	12
1888	7/1/1888	21.1	13
1889	7/1/1889	21.4	14
1890	7/1/1890	19.8	15
1891	7/1/1891	24.2	16
1892	7/1/1892	24.7	17
1893	7/1/1893	25.2	18
1894	7/1/1894	26.8	19
1895	7/1/1895	18	20
1896	7/1/1896	25.5	21
1897	7/1/1897	16.8	22
1898	7/1/1898	27.9	23
1899	7/1/1899	20.2	24
1900	7/1/1900	19.3	25
1901	7/1/1901	17.3	26
1902	7/1/1902	17.2	27
1903	7/1/1903	20.3	28
1904	7/1/1904	25.4	29
1905	7/1/1905	19.3	30
1906	7/1/1906	20.5	31
1907	7/1/1907	23.2	32
1908	7/1/1908	15.4	33
1909	7/1/1909	19	34
1910	7/1/1910	21.9	35
1911	7/1/1911	20.6	36
1912	7/1/1912	20.3	37
1913	7/1/1913	21.7	38
1914	7/1/1914	26.3	39
1915	7/1/1915	23.1	40
1916	7/1/1916	23.1	41
1917	7/1/1917	25.2	42
1918	7/1/1918	26.2	43
1919	7/1/1919	23.6	44
1920	7/1/1920	23.5	45
1921	7/1/1921	24.7	46
1922	7/1/1922	23.1	47
1923	7/1/1923	20	48
1924	7/1/1924	23.4	49
1925	7/1/1925	20.5	50
1926	7/1/1926	21.6	51
1927	7/1/1927	24.9	52
1928	7/1/1928	19.9	53
1929	7/1/1929	22.7	54
1930	7/1/1930	25.4	55
1931	7/1/1931	23.3	56
1932	7/1/1932	20.6	57
1933	7/1/1933	26.8	58
1934	7/1/1934	25	59
1935	7/1/1935	26.1	60
1936	7/1/1936	21	61
1937	7/1/1937	22.2	62
1938	7/1/1938	23.1	63
1939	7/1/1939	22.2	64
1940	7/1/1940	24.1	65
1941	7/1/1941	26.9	66
1942	7/1/1942	23.4	67
1943	7/1/1943	21.2	68
1944	7/1/1944	28.7	69
1945	7/1/1945	22.8	70
1946	7/1/1946	22.5	71
1947	7/1/1947	18.5	72
1948	7/1/1948	23.8	73
1949	7/1/1949	23.1	74
1950	7/1/1950	23.7	75
1951	7/1/1951	23.3	76
1952	7/1/1952	26.8	77
1953	7/1/1953	23.2	78
1954	7/1/1954	24	79
1955	7/1/1955	25.2	80
1956	7/1/1956	19.6	81
1957	7/1/1957	21.9	82
1958	7/1/1958	25	83
1959	7/1/1959	24.2	84
1960	7/1/1960	27	85
1961	7/1/1961	25.2	86
1962	7/1/1962	22.6	87
1963	7/1/1963	28.1	88
1964	7/1/1964	21.2	89
1965	7/1/1965	25.1	90
1966	7/1/1966	20.2	91
1967	7/1/1967	21.7	92
1968	7/1/1968	21.5	93
1969	7/1/1969	25.5	94
1970	7/1/1970	19.9	95
1971	7/1/1971	21.1	96
1972	7/1/1972	26.6	97
1973	7/1/1973	23.7	98
1974	7/1/1974	20.4	99
1975	7/1/1975	20.4	100
1976	7/1/1976	16.5	101
1977	7/1/1977	22.4	102
1978	7/1/1978	22.5	103
1979	7/1/1979	24.4	104
1980	7/1/1980	20	105
1981	7/1/1981	21.1	106
1982	7/1/1982	19.4	107
1983	7/1/1983	22.9	108
1984	7/1/1984	21.9	109
1985	7/1/1985	27	110
1986	7/1/1986	21.7	111
1987	7/1/1987	21.6	112
1988	7/1/1988	22.1	113
1989	7/1/1989	20.2	114
1990	7/1/1990	20	115
1991	7/1/1991	25.7	116
1992	7/1/1992	24.6	117
1993	7/1/1993	18.8	118
1994	7/1/1994	25.6	119
1995	7/1/1995	23.7	120
1996	7/1/1996	26.9	121
1997	7/1/1997	25.3	122
1998	7/1/1998	26.4	123
1999	7/1/1999	23.9	124
2000	7/1/2000	28.7	125
2001	7/1/2001	29.5	126
2002	7/1/2002	23.2	127
2003	7/1/2003	21.6	128
2004	7/1/2004	25.4	129
2005	7/1/2005	25.3	130
2006	7/1/2006	26.1	131
2007	7/1/2007	23.3	132
2008	7/1/2008	21.8	133
2009	7/1/2009	23.3	134
2010	7/1/2010	27	135
2011	7/1/2011	28.7	136
2012	7/1/2012	21.9	137
2013	7/1/2013	23.8	138
2014	7/1/2014	25.3	139
2015	7/1/2015	20.5	140
2016	7/1/2016	25.6	141
2017	7/1/2017	23.4	142
2018	7/1/2018	28.1	143
1884	7/2/1884	15.3	9
1885	7/2/1885	21.4	10
1886	7/2/1886	21.6	11
1887	7/2/1887	19.1	12
1888	7/2/1888	22.4	13
1889	7/2/1889	20.5	14
1890	7/2/1890	19.9	15
1891	7/2/1891	23.4	16
1892	7/2/1892	24.7	17
1893	7/2/1893	26.8	18
1894	7/2/1894	26.3	19
1895	7/2/1895	17.1	20
1896	7/2/1896	23.6	21
1897	7/2/1897	17.9	22
1898	7/2/1898	26.4	23
1899	7/2/1899	22.4	24
1900	7/2/1900	21	25
1901	7/2/1901	19	26
1902	7/2/1902	19.5	27
1903	7/2/1903	23.6	28
1904	7/2/1904	25.1	29
1905	7/2/1905	21.6	30
1906	7/2/1906	20.6	31
1907	7/2/1907	24.7	32
1908	7/2/1908	15.4	33
1909	7/2/1909	20.1	34
1910	7/2/1910	22.5	35
1911	7/2/1911	22.5	36
1912	7/2/1912	20.1	37
1913	7/2/1913	19.3	38
1914	7/2/1914	26.2	39
1915	7/2/1915	23.6	40
1916	7/2/1916	25.2	41
1917	7/2/1917	23.9	42
1918	7/2/1918	26.2	43
1919	7/2/1919	21.4	44
1920	7/2/1920	24.5	45
1921	7/2/1921	25.5	46
1922	7/2/1922	25.1	47
1923	7/2/1923	20	48
1924	7/2/1924	23.1	49
1925	7/2/1925	21.6	50
1926	7/2/1926	22.2	51
1927	7/2/1927	26.5	52
1928	7/2/1928	22.5	53
1929	7/2/1929	22.7	54
1930	7/2/1930	25.9	55
1931	7/2/1931	23.3	56
1932	7/2/1932	23	57
1933	7/2/1933	26.9	58
1934	7/2/1934	25.3	59
1935	7/2/1935	24.6	60
1936	7/2/1936	19.2	61
1937	7/2/1937	24.4	62
1938	7/2/1938	20.8	63
1939	7/2/1939	23.3	64
1940	7/2/1940	25.3	65
1941	7/2/1941	24.8	66
1942	7/2/1942	24.1	67
1943	7/2/1943	22	68
1944	7/2/1944	26	69
1945	7/2/1945	22.6	70
1946	7/2/1946	23.9	71
1947	7/2/1947	21.7	72
1948	7/2/1948	26.2	73
1949	7/2/1949	21.2	74
1950	7/2/1950	26.8	75
1951	7/2/1951	22.3	76
1952	7/2/1952	22.8	77
1953	7/2/1953	23.9	78
1954	7/2/1954	23.7	79
1955	7/2/1955	26.2	80
1956	7/2/1956	21.7	81
1957	7/2/1957	23.2	82
1958	7/2/1958	23.3	83
1959	7/2/1959	26.1	84
1960	7/2/1960	25	85
1961	7/2/1961	24.5	86
1962	7/2/1962	23.4	87
1963	7/2/1963	26.3	88
1964	7/2/1964	24.7	89
1965	7/2/1965	25.3	90
1966	7/2/1966	20.8	91
1967	7/2/1967	22.4	92
1968	7/2/1968	19.5	93
1969	7/2/1969	25.6	94
1970	7/2/1970	20.8	95
1971	7/2/1971	19.7	96
1972	7/2/1972	25.4	97
1973	7/2/1973	24.2	98
1974	7/2/1974	20.7	99
1975	7/2/1975	21.2	100
1976	7/2/1976	18.2	101
1977	7/2/1977	25.4	102
1978	7/2/1978	25.3	103
1979	7/2/1979	27.3	104
1980	7/2/1980	17.2	105
1981	7/2/1981	21	106
1982	7/2/1982	19	107
1983	7/2/1983	23.8	108
1984	7/2/1984	23.3	109
1985	7/2/1985	22.4	110
1986	7/2/1986	18	111
1987	7/2/1987	24.6	112
1988	7/2/1988	22.1	113
1989	7/2/1989	17.3	114
1990	7/2/1990	22.3	115
1991	7/2/1991	23.3	116
1992	7/2/1992	21.4	117
1993	7/2/1993	18.9	118
1994	7/2/1994	28.3	119
1995	7/2/1995	25.3	120
1996	7/2/1996	27.1	121
1997	7/2/1997	26	122
1998	7/2/1998	28.1	123
1999	7/2/1999	25.1	124
2000	7/2/2000	27.9	125
2001	7/2/2001	25.8	126
2002	7/2/2002	24.2	127
2003	7/2/2003	22.5	128
2004	7/2/2004	23	129
2005	7/2/2005	25.8	130
2006	7/2/2006	26.6	131
2007	7/2/2007	24	132
2008	7/2/2008	23.7	133
2009	7/2/2009	21.2	134
2010	7/2/2010	26.6	135
2011	7/2/2011	26.5	136
2012	7/2/2012	22.8	137
2013	7/2/2013	24.3	138
2014	7/2/2014	25.8	139
2015	7/2/2015	22.5	140
2016	7/2/2016	27	141
2017	7/2/2017	25.7	142
2018	7/2/2018	28.8	143
1884	7/3/1884	15	9
1885	7/3/1885	21.6	10
1886	7/3/1886	23.1	11
1887	7/3/1887	18.1	12
1888	7/3/1888	21.3	13
1889	7/3/1889	20.1	14
1890	7/3/1890	21.1	15
1891	7/3/1891	24.8	16
1892	7/3/1892	24.6	17
1893	7/3/1893	27.3	18
1894	7/3/1894	26.2	19
1895	7/3/1895	20.1	20
1896	7/3/1896	17.5	21
1897	7/3/1897	19.9	22
1898	7/3/1898	23.6	23
1899	7/3/1899	23.5	24
1900	7/3/1900	22.5	25
1901	7/3/1901	20.9	26
1902	7/3/1902	18.7	27
1903	7/3/1903	21.6	28
1904	7/3/1904	21.3	29
1905	7/3/1905	23.9	30
1906	7/3/1906	22.4	31
1907	7/3/1907	25	32
1908	7/3/1908	17.5	33
1909	7/3/1909	21.1	34
1910	7/3/1910	21.9	35
1911	7/3/1911	19.6	36
1912	7/3/1912	21	37
1913	7/3/1913	20.4	38
1914	7/3/1914	27.8	39
1915	7/3/1915	17.9	40
1916	7/3/1916	24.5	41
1917	7/3/1917	25.4	42
1918	7/3/1918	25.8	43
1919	7/3/1919	21.5	44
1920	7/3/1920	24.8	45
1921	7/3/1921	24.5	46
1922	7/3/1922	24.4	47
1923	7/3/1923	19.9	48
1924	7/3/1924	19	49
1925	7/3/1925	22	50
1926	7/3/1926	22.9	51
1927	7/3/1927	25.5	52
1928	7/3/1928	23.1	53
1929	7/3/1929	22.7	54
1930	7/3/1930	25.5	55
1931	7/3/1931	24.6	56
1932	7/3/1932	24.4	57
1933	7/3/1933	24.6	58
1934	7/3/1934	27.6	59
1935	7/3/1935	25.1	60
1936	7/3/1936	21.2	61
1937	7/3/1937	23.6	62
1938	7/3/1938	20.3	63
1939	7/3/1939	24.1	64
1940	7/3/1940	26.4	65
1941	7/3/1941	22.4	66
1942	7/3/1942	25	67
1943	7/3/1943	18.6	68
1944	7/3/1944	24.4	69
1945	7/3/1945	22.1	70
1946	7/3/1946	22.1	71
1947	7/3/1947	23.5	72
1948	7/3/1948	26.2	73
1949	7/3/1949	18.1	74
1950	7/3/1950	25.9	75
1951	7/3/1951	17.7	76
1952	7/3/1952	22.5	77
1953	7/3/1953	22.3	78
1954	7/3/1954	22.6	79
1955	7/3/1955	27.1	80
1956	7/3/1956	20.9	81
1957	7/3/1957	24	82
1958	7/3/1958	26.8	83
1959	7/3/1959	23.5	84
1960	7/3/1960	25.9	85
1961	7/3/1961	25.9	86
1962	7/3/1962	24.3	87
1963	7/3/1963	23	88
1964	7/3/1964	26	89
1965	7/3/1965	21.3	90
1966	7/3/1966	15.1	91
1967	7/3/1967	25.6	92
1968	7/3/1968	20.6	93
1969	7/3/1969	24.4	94
1970	7/3/1970	21.4	95
1971	7/3/1971	22.6	96
1972	7/3/1972	25.7	97
1973	7/3/1973	23.1	98
1974	7/3/1974	22.9	99
1975	7/3/1975	21.6	100
1976	7/3/1976	15.7	101
1977	7/3/1977	25.6	102
1978	7/3/1978	26.4	103
1979	7/3/1979	25.5	104
1980	7/3/1980	21.7	105
1981	7/3/1981	19.2	106
1982	7/3/1982	20.4	107
1983	7/3/1983	21	108
1984	7/3/1984	25.6	109
1985	7/3/1985	22.3	110
1986	7/3/1986	18.8	111
1987	7/3/1987	23	112
1988	7/3/1988	20.2	113
1989	7/3/1989	17.3	114
1990	7/3/1990	23.2	115
1991	7/3/1991	23.1	116
1992	7/3/1992	22.7	117
1993	7/3/1993	22.8	118
1994	7/3/1994	30.5	119
1995	7/3/1995	25.6	120
1996	7/3/1996	25.3	121
1997	7/3/1997	29.4	122
1998	7/3/1998	29.7	123
1999	7/3/1999	24.5	124
2000	7/3/2000	27.3	125
2001	7/3/2001	27.5	126
2002	7/3/2002	24.5	127
2003	7/3/2003	22.8	128
2004	7/3/2004	23.5	129
2005	7/3/2005	20.8	130
2006	7/3/2006	26	131
2007	7/3/2007	24.3	132
